Series Name,Series Code,Country Name,Country Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975]
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Argentina,ARG,..,92299514643.4691,97399127142.1171,72579937726.2306,52342831894.948,66573932488.5402,86821661280.357,89310577213.5266,75420138818.6909,76622786928.8407,80936630075.2277,90301801003.8742,83387067666.9896,88418247225.6699,68779495712.0305,49682786813.2391,68242684098.4796,53551718519.8869,41261872519.761,34796990000,27823640000,18724510000,13337220000,27594942433.167,33068803786.7906,32903076780.5168,38797517536.8014,37511586708.7859,30212204066.2181,26035117000,27273600000,21975400000,19319500000,11566000000,6846000000,6657000000,7594000000,7909000000,6906000000,5705000000,6407000000,6343000000,6877000000,11865000000,13182000000,8842000000,5032000000,4766000000,3507000000,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Brazil,BRA,377049940457.56,340194562529.25,369860734581.74,300091288303.56,227197937735.04,267739721657.16,268541953902.85,235487347298.63,209432337022.63,251813628223.73,327260741679.24,333725054323.13,311817747488.88,308669003817.73,250626841424.66,176403920775.27,224219389453.538,160146992716.46,121986817260.586,99502273115.7075,81816871629.7971,64999885841.5455,63069252159.8444,73882068899.2821,74154509783.1999,64486936790.8499,76848771914.1,78338152969.47,66018000000,63293000000,43495000000,34856000000,27984000000,28251000000,28184000000,24180000000,19907000000,19368000000,18433000000,16958000000,17612000000,19560000000,24792000000,27229000000,27826000000,21760000000,16705000000,14816000000,14950000000,14546000000
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Canada,CAN,733233841650.922,723398898736,731057631347.407,628459425879.766,525585619916.006,589666321023.625,591388920187.493,555101866455.117,517857545753.834,534721035459.451,589626505395.032,589064606422.439,589479800293.395,568459622007.853,500163006070.577,412436230446.127,507575472096.322,471043058532.012,429675753357.305,385175466962.962,336879528994.442,295069917977.13,270498801710.964,267931060237.432,286623518254.321,259152086167.962,240939009661.635,236526666238.222,208635581652.769,199262280419.918,182738245529.385,168036048307.771,157260401611.404,151776826013.392,147835857172.559,141220357226.364,128315996765.89,107138758931.981,98346123517.958,92150888724.7161,87033586277.7547,73940759206.0798,66973607692.6523,78612443257.2043,70258718264.1512,62610818075.9584,52745066384.8807,48396019987.5467,46229313120.0573,41168572853.1406
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,China,CHN,..,3125184600316.84,3141710904547.04,3093737185280.82,2380325378540.96,2499154939622.91,2563104453717.03,2212267456271.44,1942185380887.41,2002281688027.82,2241602783713.84,2120215176193.99,1943247135628.37,1826948709574.79,1433387787069.77,1042533759652.94,1149036249785.65,950020767157.332,782812463259.899,648712207879.776,553600330539.767,410155077194.32,210243368881.429,180488000000,161165850000,119243000000,97527000000,97709000000,154127000000,135282400000,111570000000,98349000000,73819000000,54297000000,46706000000,52750000000,49972000000,38880000000,37172000000,40755000000,26748000000,20711000000,18900000000,..,..,..,..,..,..,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Chile,CHL,..,99807654673.6932,118940794390.059,102636519997.069,68134481174.0282,82323665832.4252,86996723027.2102,76217898711.98,69897734608.856,72672748048.6759,83994760333.548,90721783136.1146,90833286861.2424,86496821961.0813,68274414824.9859,50484900067.5158,70427225862.3767,54414108287.855,45262639026.4148,38499942592.3691,29428670151.8286,23089079656.3658,20881247720.4132,21410882510.1621,21893098891.2191,19341290986.2819,22766893603.3347,23325396406.5845,21287349100,18301000000,13863000000,12929100000,11821400000,9549500000,9165510000,8590110000,6624700000,5493100000,4604500000,4000900000,4495000000,4081000000,5053000000,8293000000,7052000000,5238000000,3637000000,2885000000,1988000000,2055000000
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,"Egypt, Arab Rep.",EGY,..,82264800000,97143745000,94038883000,72482400000,78950800000,76328100000,70224100000,68301400000,67938800000,73996000000,65325800000,68800800000,61381100000,59862200000,53842100000,67222800000,53696700000,40552700000,34326300000,26915300000,19662400000,19508400000,20996100000,22895000000,21616300000,21109000000,20926600000,18253000000,17140000000,15642000000,15290000000,13768000000,13195000000,14090500000,12123545454.5455,12460142857.1428,10836714285.7143,10182285714.2857,12240428571.4286,13176428579.2717,11018285730.0261,10460142872.0859,10405142872.0074,9157142870.22448,7775000011.10714,6291000642.18705,5486257536.92454,..,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Ethiopia,ETH,..,22951499303.5665,24187238670.6144,20859226528.1173,17169672301.4214,19227216127.1899,19928882545.9291,19310435700.1672,19996795352.4378,19860793131.6651,18203817596.0512,14251242098.0895,14129937700.0415,11754566213.1366,9914637388.3567,9042846295.06175,9597929161.40128,6904526595.53924,5276122166.46748,4894688569.70892,3726773566.78096,2603705670.67307,2033738484.5259,2147329790.01018,1620981412.84922,1853476300.67846,1815350080.27265,1395859877.85484,1352556698.09953,1445626515.97611,1236062021.03417,1005000000,1361006376.81159,755169082.125604,1270917874.39614,1141256038.64734,1286135265.70048,1240338164.25121,1204299516.90821,1111304347.82609,1050966183.8063,964782609.161731,887584541.491587,836328502.819482,857874396.549698,698115942.36624,587584541.346659,556425121.041751,..,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Denmark,DNK,..,243477909441.429,245069625070.246,214488318578.212,176073392280.178,182845556839.123,184184159122.588,162475356330.282,148950528960.108,148822815768.315,170836447405.424,167850550067.148,161081509943.536,165158882877.492,141225146511.84,137131769528.31,179898567280.669,155544551961.168,132196492973.691,110810306538.652,98924646733.5584,83093976055.804,72115444772.0716,65169379323.9795,64505509990.086,61529875253.4439,59800446315.768,56460963695.1797,57973133193.6729,57860453629.9071,46366464528.5504,39695383113.1781,44181683452.4792,42455084416.3612,41415043285.0137,34941711226.4786,34081709087.7705,32201533281.082,28422684135.8122,22681338468.6581,20586606265.635,20474921580.8947,21017193887.9164,21726793127.3772,23618966599.3447,22083077664.5027,17758254903.2456,15683024328.4418,14410122264.2052,12115545075.2016
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Greece,GRC,..,119234491842.401,127819695155.795,103532392737.813,71758333127.5143,83192116846.2362,85802967855.9498,71760870931.8752,62018899852.5285,63845040237.0204,82097863366.0403,79644642190.7587,69210261885.617,85017976887.7958,80155825964.1678,84146404124.9261,119081907199.353,101260898586.522,80952384266.8263,66586930586.4215,61411679953.3868,49453348941.2356,41154296732.4905,41271953571.1046,41690729829.6913,35688529144.8038,..,25601000000,25633000000,24711000000,20385000000,19132000000,21338000000,20126050000,19564000000,15816000000,14206000000,12860000000,10535000000,10771000000,9957000000,9860000000,10534000000,11941000000,11145000000,10305000000,7515000000,6557000000,5674000000,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,France,FRA,..,1093507578791.17,1092489391639.32,957017304634.214,794363273979.522,901554312633.049,931814916104.848,845558014742.991,781183519545.409,778793456905.489,898465642062.027,875105788377.939,833079661254.39,880374278217.06,752868287730.482,698019165338.649,869276966027.989,759613438548.507,658695590245.714,593171066049.778,542250394117.501,461568151466.489,391097799391.068,373930489484.206,377318221427.867,365258177867.58,345812275120.747,323336263049.783,334186085746.716,333745840205.57,281236008891.216,261063970052.491,297718049908.214,282575909682.878,283183467768.019,228723364498.544,212641715745.758,190836783005.423,154895407887.587,127656201779.827,122977316105.696,125042194322.534,136070854467.591,145119159555.688,154336085741.362,123951671475.578,95884567404.5668,82526518878.3846,74122519519.3667,63023737217.9306
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,India,IND,..,859506953938.198,902304020924.927,717119190067.13,493032797814.359,619484791790.59,642960117087.838,561612525785.533,472012694192.71,491880074570.799,553552854081.367,560408478123.575,579908579784.452,553062186679.575,439059034248.05,328257176213.271,379479380179.347,278785752272.433,225086027161.736,181858367950.56,130980013020.093,92959121913.9984,75741490127.6454,71311160936.1966,73075192253.4588,62827495215.8222,59367859754.3617,58172791087.9908,54959987567.5137,48225107456.5025,37872390417.4142,30604948801.5936,29665639165.5541,27031902767.4675,29526607272.4647,28127927456.0753,25412608224.0404,22290070406.5336,19631790603.5359,18984136045.6211,17857801537.7852,17572596377.4069,17517737340.5087,17397435384.721,16927945724.1528,11938309152.4636,8957077742.21229,6603141915.54137,5763690293.07915,6006734062.18488
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Jordan,JOR,..,28922112676.0563,30018732394.3662,23321408450.7042,18424118309.8592,21963563380.2817,22915774647.8873,23035633802.8169,21830140845.0704,22776197183.0986,24985070422.5352,24172112676.0563,22975492957.7465,21301126760.5634,18241408450.7042,16458739436.6197,19228453999.2856,15700650877.9046,13231002172.0733,11859305010.2539,9406975300.94499,6967309365.30324,6383810637.63506,6027210424.59589,5795696801.80536,4989985895.62764,5187729196.05077,5185754583.92102,5415796897.03808,4902769192.52922,4396556371.49077,4492310631.49744,4323369137.7897,3424667166.38464,3568562280.42303,2945776866.8118,3759204169.44601,3698382691.25899,3308898025.47472,3713647791.42061,3802843508.50629,3859556506.8542,4255440066.74449,4201393083.87612,3230460863.42557,2744899067.19327,1989691187.33278,1651191318.98008,1295245749.16988,941550491.54361
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,"Korea, Rep.",KOR,758723500000,758409500000,817594000000,698979500000,541570300000,607540000000,649226600000,593152700000,507611900000,534931900000,642443900000,647787300000,663267300000,661814900000,512823900000,397754500000,518519600000,434819200000,374648600000,312291400000,267215700000,213379400000,183391800000,170056000000,187533200000,137768700000,112474500000,168609500000,171375900000,152401000000,114451700000,93204800000,88533700000,86764700000,73841900000,63985500000,53117300000,42522600000,33121900000,26643600000,28669100000,27374300000,27041100000,28326100000,25318600000,22603000000,17686000000,12548000000,9595000000,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Mexico,MEX,..,674694995673,672914471574,560842107959,424147550220,509367828936,518913979145,470519306317,432088168368,439616341565,445471308768,424038310164,410738531116,389574922163,334603584586,265638563306,343107139775,313976600860,284731258443,248648549979,220517908465,191598050428,189043365362,185590189335,191817882000,156446137000,138381038000,85126414000,68934993000,55989580000,71922410000,60970000000,60152000000,49143000000,41594000000,33318000000,26554000000,18616000000,17627000000,20058000000,17402000000,13502000000,21101000000,33444000000,25854000000,17032000000,..,..,..,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Malaysia,MYS,279090346965.465,253665216645.138,283757847485.675,236855429232.085,186613472170.572,210860152696.505,221831504024.781,201713611086.109,181130217390.477,186856480005.4,218197279528.567,216845113405.931,215500546428.504,207570171795.727,181577107696.099,144798529912.473,178661141067.388,167100535059.432,147094091222.415,130577156825.972,118485742105.263,96813289473.6842,91669052631.5789,86181315789.4737,94266657894.7368,76139368421.0526,67504507087.1158,92325383683.42,90709545230.0679,86851396789.3227,67372220959.0779,52717168558.27,44008296094.6855,39885214903.8811,31764868986.5521,25290145541.9136,19758793841.9241,15687965799.3244,14015811578.1556,15603846089.3058,17844024794.2861,17330317722.969,16070537781.3395,14741821738.0935,13525759309.8996,10021743024.534,7119042910.0768,5601955621.44482,4643970767.68144,4399312107.36137
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Morocco,MAR,..,73758863753.1623,73809723879.5256,60215162159.35,46358266018.647,54097359884.7378,55384900492.3572,49387646104.2488,45133602347.7128,41220163682.4751,49903788733.2163,47424822337.3541,47013403992.7666,45907434598.3702,36998738043.2765,34925722182.9106,43328664801.5334,31370099894.1249,23855805484.1881,20543275513.2606,17725947212.893,14062259761.8946,11637541872.4055,10659078693.8837,10944107079.8945,10152870691.0481,9735105353.88279,8980061102.84619,9410643470.42576,9764601543.49757,8280273810.50049,7675581494.24145,8286253898.07183,7690302128.85701,7782537527.26016,6231692657.74209,5489849740.83797,5005368320.62781,4637113936.27388,4344019081.52684,4351419035.24464,4177703447.25024,5149407960.0648,5275606980.83471,5207309523.49424,4716346215.679,3936796064.14876,4075710375.50614,3479047929.62232,2961555506.24851
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Niger,NER,..,3808016653.2673,4193618481.8911,4026960275.6722,3542297196.28499,3395017852.97155,3368529750.63631,2937755052.72396,2527419369.52575,2949496577.87605,3236522484.44303,2997544295.44357,2732654958.75342,3066752709.98446,2809990143.68829,2539059533.33557,1958526723.88515,1284944992.92233,1077768725.6688,1049204790.64571,853437401.51698,682527602.532051,525895984.198749,478868247.712224,456678903.207638,475203354.172095,556262416.941922,453054438.90911,513265081.860968,457389001.252985,420453936.767069,497749385.702255,597578011.677999,621104958.896072,728496701.649222,617027833.808644,667262677.573782,641352913.801253,515547087.610958,473097089.324138,394114596.442726,485314833.957146,728275856.08731,785904605.431893,956339573.904352,769381040.502546,573966924.083941,370637073.306932,302041643.485102,234964857.084317
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Nigeria,NGA,..,65422816733.6062,77049238560.7612,67478021321.1823,72178439248.2474,100820200200.429,71637362154.1349,50934118758.8093,46998259619.1717,71947444729.1471,86447570347.5908,76653930613.9352,80874233957.8654,90793633764.8654,70853002118.139,49482726080.868,64200972067.2395,46644431092.2462,35911382104.1312,32626574561.4147,20982274512.6959,21866489426.9451,15797454749.0947,15736052593.1337,12017504097.1248,12063839303.6027,3811716861.64256,4335437770.4828,3529749545.01123,3995726171.68523,9518139661.75668,9387575638.31887,8990513021.95919,10261492772.9987,6908759514.67099,5067935234.60111,5158953485.80916,4953390193.95687,4243888500.01223,9102971491.02463,10654543434.1028,13819524933.4142,18320281662.5221,24009719475.2334,20013501133.2464,15253125038.4014,14574859404.4364,13232489445.0566,..,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Netherlands,NLD,..,893131909270.139,915293586274.354,808111392747.186,662207550551.054,699937301705.728,710953979927.949,632231792907.906,558233705851.215,591887591189.022,634019504257.941,621402885885.281,590444377252.32,607958116848.495,517998967181.961,470533103846.773,595470484409.908,521413829909.779,440948557095.773,391758730613.671,363105108048.088,286403126658.225,242825528734.352,230988837998.481,231354396376.328,223448170589.527,217169658490.001,206441022292.304,210919644822.916,210159942722.206,159021272120.551,143616972594.269,156711722585.125,146107155388.449,141815769423.943,118875642580.764,113783424621.585,103607410157.426,85587165641.0987,72598008948.0943,69085046786.7505,69368000487.8772,71818065514.6969,75665761493.4151,87607156726.3862,75545758291.3716,59771072174.6156,50458571920.106,43925597802.108,39276470470.9542
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Portugal,PRT,136976460932.506,133616725955.849,132193282177.936,112843669155.844,90034965521.7596,103218469205.139,103708970089.203,92074404052.6795,80393767746.0365,79280119691.6915,91710379155.5226,87055413724.661,82569156655.3376,94918568978.6993,89499906436.2191,83486175018.969,107732354318.64,93378237536.7803,79816914602.887,70580814513.6521,67440043216.7388,55962655486.6367,47498164276.7843,45786252770.3222,46480766431.9781,46831628812.8211,44944014743.3333,40936668837.0845,41290302328.2783,39513487773.3248,32426419013.9475,29443067443.1128,32466845763.9342,28498700909.4709,27146132245.7712,20415338197.8506,19060341147.5943,15003718123.3873,10461420674.2135,8447508931.95364,8540757717.3782,8885104343.45218,10415285984.0885,12770831850.2661,10135752946.9845,7310556997.03929,5631853368.08922,5313203537.49902,4690770073.51555,4654261305.80284
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Russian Federation,RUS,..,379315028990.481,347384249451.692,376922620000,304836760000,352358280000,343584860000,327248060000,266096560000,281789010000,428897620000,469651090000,444697740000,410050100000,320958410000,247320870000,366228060000,283661440000,209460370000,164309890000,128497480000,100801350000,82377600000,72112560000,58470780000,50781800000,74049700000,91812490000,86317240000,81090170000,63537410000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Saudi Arabia,SAU,..,289910251530.757,258370594258.355,213515557996.892,182183707911.401,218974700093.196,209068860302.745,201398111251.377,198364897864.803,247307252133.333,259006919010.083,229995364909.804,215206151874.51,197977304466.667,174203205866.667,162068948800,176684606613.333,145598991411.843,113343761812.594,87647680000,66746080000,54725146666.6667,49604000000,47887800000,52932000000,44512906666.6667,44356133333.3333,52263866666.6667,49587333333.3333,44873733333.3333,39664933333.3333,50270400000,62446666666.6667,64688000000,43880000000,39053333333.3333,34693333333.3333,37064000000,37372006745.3626,46185457339.3361,61413625831.8268,70476692677.6913,69296429965.9867,70125473961.1662,55793331329.4419,48229062023.711,34416201706.715,24969752337.8916,18320113319.6374,10379198962.4722
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,South Africa,ZAF,..,123453679368.749,127668848270.28,104881328386.607,79047884988.7324,103894555725.516,109386469771.038,99822924052.9297,89948758687.3089,100802826496.631,116208257485.802,122157980366.483,123559478013.303,123357998501.949,102974145513.292,82010756673.2621,107770934448.304,97315205908.8365,83633397767.7606,68723060501.4174,58846394250.2394,43312326509.8666,32520032938.6103,31041097905.2332,33074962281.1489,30284129639.5819,32865066160.0459,34850876204.3011,33302879567.9273,33374909767.5225,26940565247.088,23192799452.5558,22606812361.9438,21002216674.4218,21017054277.4203,20509020038.1768,20821048275.2016,17475255536.4969,14196427482.8093,12996665570.1806,18004917183.8526,17747389642.9781,20496454037.619,25124726524.4752,22143223376.0554,14440164036.6119,11625349989.891,9939449991.357,10274099991.066,11218028957.7689
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Spain,ESP,..,552947657197.187,561448206370.957,478031608566.595,373951204115.701,444775927691.553,459889133456.016,413463919288.204,367893590579.986,365208763069.415,416444258238.459,393898564328.908,389403463362.997,433130832743.003,383498000907.791,357398106941.011,497008704623.627,468648699735.49,390224698775.973,343341450135.499,311334740729.004,252859481206.122,202341499498.575,189140289882.131,188134301340.795,179336847459.05,161591413993.307,147035900076.905,144434697959.732,135000391166.596,107682122149.322,95922187873.1827,117149889318.286,107763854093.632,100869793947.852,81172552920.7377,69380964479.1812,55858180886.7224,40056170790.0111,33270390560.4252,32123691724.3312,32946371940.5127,36495081173.692,36800778450.6551,38004392250.591,28324729279.5544,20739098335.6073,19631712028.138,19106646744.0624,17745788308.3119
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Sudan,SDN,..,..,11575014717.3055,10271018758.0998,10519596582.8024,9786877799.70607,8237313614.06528,9815700871.24192,8917693682.1646,10146887079.882,10180743458.3751,10757658914.8052,10231466701.9083,11027556518.545,11371960452.1287,10628948909.3931,10761178600.9554,10403675846.9944,9630460310.28268,7448993895.46659,4650710000,3366390000,3112010000,2055400000,2013900000,1530900000,1936200000,1594700000,1540270000,1238300000,1269100000,642610000,1014300000,1335500000,876800000,1429177777.77778,1193155555.55556,923377777.777779,821720000,925409647.508508,884461538.461539,1046846153.84615,1078960714.88544,2099698956.85593,1480400002.9608,1005170002.33531,853880282.685229,843463082.248484,..,..
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,Turkiye,TUR,367022000000,386602000000,383700000000,284019000000,230211000000,227879000000,248689000000,255277000000,218570000000,229955000000,268029000000,275364000000,248297000000,252519000000,197021000000,151584000000,212027000000,178124000000,146861000000,123395000000,101624000000,73519000000,53255000000,44190000000,61035000000,47751000000,54637000000,55664000000,48757000000,40113000000,26306000000,33603000000,26567000000,24165000000,25524000000,18356000000,15561000000,15179000000,12008000000,12495000000,11533000000,10061000000,9549000000,9035000000,8082000000,5182000000,4679000000,6193000000,5389000000,4938000000
